epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
188,22949.8,1.28732,0.66419,0.94321,0.66054,0.52516,0.56899,0.27338,1.92279,2.453,0.96601,0.0007435,0.0007435,0.0007435
189,23069.7,1.27275,0.65829,0.94116,0.66041,0.52446,0.56927,0.27395,1.92264,2.4549,0.96609,0.000694,0.000694,0.000694
190,23192.3,1.27547,0.66377,0.94305,0.66044,0.52445,0.56924,0.27382,1.92307,2.45961,0.96636,0.0006445,0.0006445,0.0006445
191,23303.4,1.265,0.63745,0.94311,0.66119,0.5258,0.57075,0.2735,1.92371,2.46166,0.96705,0.000595,0.000595,0.000595
192,23415.3,1.23728,0.62402,0.93939,0.66194,0.52694,0.57093,0.274,1.92362,2.4685,0.96737,0.0005455,0.0005455,0.0005455
193,23526.2,1.22502,0.6171,0.93554,0.66133,0.52898,0.57055,0.27415,1.92467,2.47156,0.96798,0.000496,0.000496,0.000496
194,23640.3,1.21918,0.61534,0.93761,0.66065,0.528,0.57055,0.27452,1.9247,2.47665,0.96836,0.0004465,0.0004465,0.0004465
195,23753.6,1.21132,0.60944,0.93627,0.65942,0.52744,0.57065,0.27451,1.92595,2.47857,0.96878,0.000397,0.000397,0.000397
196,23864.7,1.20023,0.60388,0.93578,0.65718,0.52734,0.57118,0.27454,1.92648,2.48155,0.96908,0.0003475,0.0003475,0.0003475
197,23977.2,1.21338,0.60665,0.932,0.65682,0.52771,0.57148,0.27442,1.92741,2.48535,0.96948,0.000298,0.000298,0.000298
198,24090.6,1.19489,0.60131,0.92723,0.65745,0.52694,0.57116,0.27459,1.92834,2.48795,0.96993,0.0002485,0.0002485,0.0002485
199,24204.9,1.19384,0.59794,0.92805,0.6566,0.52714,0.57049,0.27438,1.9287,2.49565,0.97015,0.000199,0.000199,0.000199
200,24316.2,1.19945,0.60355,0.93114,0.65786,0.52701,0.56983,0.27404,1.92916,2.49725,0.9705,0.0001495,0.0001495,0.0001495
